Time Published,Ticker,Overall Sentiment Score,Ticker Sentiment Score
20240301T112006,NTRS,0.192958,0.042962
20240301T141508,TXT,0.279967,0.456023
20240302T004800,LH,0.261249,0.0
20240301T080000,LVS,0.287308,0.0
20240307T100557,EQT,0.02676,-0.006567
20240301T163047,SWKS,0.243192,0.317616
20240301T080000,STX,0.321572,0.0
20240301T083000,IEX,0.348166,0.184397
20240301T143900,EXPD,0.038761,-0.102322
20240304T112006,NRG,0.24905,0.069019
20240304T145600,MRO,0.258815,0.289396
20240301T221953,LUV,-0.246794,-0.118881
20240315T080000,FDS,0.351317,0.496583
20240311T155400,ESS,0.293673,0.22029
20240301T010903,EG,0.419674,0.0
20240301T131800,MAS,0.277426,0.306897
20240301T225010,VRSN,0.168953,0.260416
20240312T174524,PKG,0.262808,0.152121
20240301T080000,AKAM,0.331994,0.401383
20240314T120700,ZBRA,0.207596,0.184891
20240301T182100,K,-0.023999,0.0
20240311T155500,CCL,0.174549,-0.015346
20240304T224519,JBL,0.215434,0.215259
20240301T211500,MAA,0.297289,0.45477
20240307T131000,TRMB,0.146866,0.09499
20240301T143600,DGX,0.216388,0.059329
20240305T135600,BG,0.243489,0.026121
20240304T230016,CAG,0.134033,0.190394
20240301T080000,BBY,0.122374,0.230356
20240306T130000,SNA,-0.15285,0.333032
20240304T164016,NDSN,0.462372,0.421973
20240304T131800,VTRS,0.129926,-0.089095
20240301T213700,L,0.071422,0.0
20240307T120700,SWK,0.319747,0.271134
20240301T071841,KEY,0.282613,0.210818
20240301T170351,ALB,0.187801,0.209801
20240305T132944,HST,0.146637,0.355598
20240305T112007,PNR,0.214172,0.072689
20240301T004100,WBA,0.233478,0.082214
20240301T150221,ROL,0.245016,0.216691
20240301T183000,RVTY,0.362098,0.083165
20240308T125600,LNT,0.344899,0.345289
20240328T155000,KIM,0.24043,0.15063
20240307T095641,JKHY,0.226282,0.372226
20240301T144000,EVRG,0.278656,0.286209
20240301T151200,IP,0.351032,0.091408
20240302T004800,CRL,0.261249,0.0
20240302T073427,GEN,0.323901,0.28159
20240301T131100,TAP,0.103488,0.187104
20240306T112007,AES,0.110223,0.070508
20240318T162100,UDR,0.272498,0.264269
20240306T163014,EMN,0.047905,0.121738
20240306T070114,MGM,0.309308,0.209178
20240305T123100,NI,0.31678,0.173812
20240301T012600,JNPR,0.202543,-0.017698
20240301T080000,KMX,0.429025,0.0
20240306T140820,FFIV,0.27505,0.212684
20240309T101500,CPT,0.360286,0.22687
20240301T121808,BBWI,0.096975,0.098236
20240301T142700,HRL,0.23316,0.09066
20240304T135005,UHS,0.253694,0.446388
20240304T143000,TECH,0.350779,0.13718
20240313T134800,APA,0.250428,0.156645
20240305T001500,MOS,0.300205,0.003994
20240311T081600,TFX,0.076667,-0.044637
20240308T053017,INCY,0.15715,0.08405
20240305T132944,REG,0.146637,0.355598
20240301T193015,HSIC,0.269566,0.155473
20240303T110000,WYNN,-0.069434,0.052408
20240304T141515,TPR,0.287495,0.369592
20240301T124300,AIZ,0.359402,0.305043
20240301T141507,CPB,0.109244,0.041581
20240309T055600,MTCH,0.149835,0.0
20240308T171100,BXP,0.25673,0.115556
20240306T071248,PNW,0.276881,0.054994
20240301T150000,HAS,0.408571,0.131395
20240301T130000,BWA,0.219885,0.364705
20240310T131050,MKTX,-0.193732,-0.104613
20240306T093600,FMC,0.236344,0.020621
20240304T165000,RHI,0.155554,0.264238
20240301T125600,DVA,0.315472,0.150629
20240301T074910,BEN,0.311166,0.181047
20240303T075046,CMA,0.296034,0.413483
20240301T021843,IVZ,0.208416,0.180568
20240301T115200,RL,0.141177,-0.007887
20240304T111000,GL,0.36005,0.041777
20240306T112006,MHK,0.126857,0.070327
20240304T143000,BIO,0.350779,0.13718
20240201T003500,AAPL,0.096243,0.186015
20240201T003500,NVDA,0.096243,0.186015
20240201T003500,AMZN,0.096243,0.186015
20240201T000100,GOOG,0.30255,0.160248
20240201T141522,LLY,0.126879,0.224852
20240201T071635,XOM,0.021559,0.093876
20240201T100000,UNH,0.22875,0.147367
20240201T103300,PG,0.134328,0.104038
20240201T155916,JNJ,-0.040623,-0.025316
20240201T112006,HD,0.30041,0.057853
20240201T100000,COST,0.072399,-0.154833
20240201T101000,CVX,0.304803,0.162001
20240201T010018,BAC,0.281208,0.072986
20240201T061442,WMT,0.155888,0.153952
20240201T025000,AMD,-0.186305,-0.194585
20240201T011200,NFLX,0.231851,0.476604
20240201T070718,PEP,0.394869,0.192717
20240201T070718,KO,0.394869,0.192717
20240201T172800,TMO,0.245064,0.16363
20240201T160024,ADBE,0.235067,0.449745
20240201T062649,WFC,0.281239,0.471626
20240201T141524,LIN,0.22397,0.264625
20240201T012600,DIS,0.039209,0.119042
20240201T142700,MCD,0.297543,0.0
20240201T102100,CSCO,0.159812,0.16255
20240201T140100,ACN,0.17328,0.044063
20240201T130000,ORCL,0.264878,0.076985
20240201T120000,ABT,0.463238,0.0
20240201T010018,QCOM,0.281208,0.072986
20240201T110200,INTU,0.370452,0.087504
20240201T142200,GE,0.362714,0.031112
20240201T142200,CAT,0.362714,0.031112
20240201T131009,AMAT,0.134863,0.0
20240201T120100,VZ,0.104129,0.120841
20240201T103842,DHR,0.195464,0.196359
20240202T104000,TXN,0.224434,0.148116
20240201T141733,COP,-0.076532,0.0
20240201T171128,IBM,0.249969,0.146031
20240201T080000,UNP,0.350737,0.0
20240201T112006,AMGN,0.253936,0.10902
20240201T015516,PFE,0.040916,-0.083214
20240201T000100,GS,0.172179,0.474286
20240201T101500,NEE,0.296113,0.306264
20240201T113000,INTC,0.109667,0.251917
20240201T080000,AXP,0.421893,0.418476
20240201T164900,RTX,0.021159,0.040846
20240201T050603,SPGI,0.026197,0.038301
20240203T104249,ISRG,0.271101,0.130956
20240201T133002,ETN,0.152944,0.0
20240201T093902,HON,0.173817,0.460175
20240201T170054,MU,0.09893,0.247346
20240201T140025,ELV,0.160819,0.386944
20240201T045100,BKNG,0.477085,0.252737
20240201T130200,PGR,0.281234,0.087846
20240203T122000,LRCX,0.289828,0.348281
20240201T100600,T,0.158523,0.048834
20240201T044515,C,0.201488,0.24577
20240201T010021,MS,0.247651,0.107475
20240201T061442,NKE,0.155888,0.153952
20240201T080000,SYK,0.317964,0.309044
20240201T112005,SCHW,0.175199,0.073953
20240201T173900,TJX,0.113982,-0.068203
20240201T080000,BSX,0.317964,0.309044
20240201T071835,UPS,0.05796,-0.127204
20240201T091700,BLK,0.246941,0.331549
20240201T152600,MDT,0.270499,0.054945
20240201T124820,CI,0.172357,-0.113337
20240201T160052,DE,0.123159,0.250711
20240201T082728,VRTX,0.233184,0.066094
20240201T160037,ADI,0.055623,0.141546
20240201T100000,SBUX,0.072399,-0.154833
20240201T143000,ADP,-0.103902,-0.216356
20240201T153013,CB,0.160819,0.387251
20240201T043032,LMT,0.08219,0.013052
20240204T100800,PLD,0.239975,0.248142
20240201T044700,KLAC,0.229303,0.050043
20240201T034500,BA,0.184043,0.0
20240201T135006,MDLZ,0.386959,0.330026
20240201T141523,FI,0.168457,0.222438
20240201T112006,REGN,0.253936,0.10902
20240201T110600,BMY,0.104844,-0.042288
20240201T054841,CVS,0.085237,0.0
20240201T060000,SNPS,0.190741,0.179406
20240201T110928,GILD,0.239405,0.081042
20240201T194520,AMT,0.239316,0.083071
20240201T115300,SO,0.180675,0.154367
20240201T230016,EOG,0.180048,0.244398
20240201T034353,WM,0.421733,0.140971
20240201T120000,CDNS,0.109714,0.095943
20240201T100700,MO,-0.059907,0.067526
20240201T131500,TGT,0.461535,0.405105
20240202T061000,CME,0.06131,0.157814
20240201T150000,DUK,0.52633,0.204389
20240202T064747,CL,0.119521,0.052105
20240205T215500,FCX,0.15919,0.139069
20240201T143019,SHW,0.160819,0.387251
20240201T070029,APH,0.313113,0.15805
20240201T141504,MCK,0.309957,0.41425
20240201T123000,PH,0.233322,0.152484
20240201T120000,SLB,0.231489,0.104773
20240201T123002,TT,0.164522,0.183777
20240206T133000,EQIX,0.253875,0.104329
20240201T120400,NOC,0.253804,0.202864
20240201T142500,ITW,0.222648,0.0
20240201T124006,BDX,0.121304,0.0
20240203T110000,CSX,-0.063251,0.142361
20240201T144759,GD,0.05136,0.133721
20240201T133800,PXD,0.120333,-0.222249
20240205T142700,EMR,0.253851,0.054298
20240201T062650,PNC,0.390337,0.105167
20240202T141524,ORLY,0.204385,0.306284
20240201T001600,FDX,0.193059,-0.018987
20240201T144008,MAR,0.421967,0.29513
20240201T061857,MCO,-0.153705,-0.037955
20240202T193023,PCAR,0.160819,0.387251
20240201T144011,CTAS,0.216826,0.362804
20240206T130000,MSI,0.293371,0.0
20240201T173500,AON,0.325168,0.158659
20240201T180124,VLO,0.165772,0.315323
20240205T123214,ECL,0.165752,0.047672
20240202T123338,ROP,0.24181,0.075314
20240201T010500,COF,0.495655,0.050932
20240201T080000,NSC,0.350737,0.0
20240201T124300,APD,0.14689,-0.068371
20240201T124400,EW,0.170416,0.219984
20240201T062649,AIG,0.220299,0.052959
20240201T144800,WELL,0.274569,0.079268
20240202T135006,AZO,0.391848,0.28806
20240201T062648,TFC,0.231295,0.000995
20240205T151500,MMM,0.399391,0.130541
20240202T134758,MCHP,-0.122215,0.479204
20240201T113800,F,0.095461,0.226906
20240201T123000,NEM,0.154114,0.078891
20240201T123200,TRV,0.01693,0.121563
20240206T225011,CPRT,0.265403,0.406916
20240205T112006,OKE,0.272064,0.063818
20240201T162200,URI,0.25693,0.245797
20240201T153000,ADSK,0.260984,0.074986
20240201T144800,SPG,0.274569,0.079268
20240201T123200,KMB,0.01693,0.121563
20240201T080000,ROST,0.409537,0.0
20240201T133800,HES,0.120333,-0.222249
20240201T211200,SRE,0.592283,0.290799
20240202T193019,AEP,0.237013,0.080451
20240201T101000,OXY,0.304803,0.162001
20240201T040415,O,0.137545,0.065946
20240202T151300,ALL,0.11408,0.008391
20240201T101008,AFL,0.024537,0.337822
20240204T110400,JCI,0.012304,-0.41332
20240201T062649,BK,0.241413,0.170028
20240204T150036,DLR,0.213383,0.0
20240201T062650,MET,0.390337,0.105167
20240201T181000,NUE,0.332524,0.621302
20240201T143600,D,0.26002,0.05141
20240201T200001,STZ,0.165281,0.070769
20240202T134600,IDXX,0.463498,0.60717
20240201T170500,FIS,0.136523,0.0
20240201T141524,AME,0.199988,0.309458
20240204T100800,PSA,0.239975,0.248142
20240206T194231,LHX,0.088934,0.101899
20240201T144006,CCI,0.275618,0.082578
20240201T164011,A,0.502179,0.349942
20240201T124606,GIS,0.210752,0.235394
20240201T080000,COR,0.372571,0.0
20240201T141700,PRU,0.246736,-0.072874
20240201T194515,YUM,0.267332,0.155473
20240201T033725,CMI,0.126105,0.193011
20240201T141525,CNC,0.115909,0.163055
20240205T140000,MNST,0.15491,0.062664
20240206T123800,RSG,0.365467,0.182156
20240201T213016,FAST,0.160819,0.387251
20240201T080000,SYY,0.463773,0.760301
20240201T200750,LEN,0.00967,0.02012
20240206T140000,PAYX,0.279974,0.090097
20240201T170016,PWR,0.160819,0.386944
20240212T184048,CSGP,0.188231,0.0
20240201T130000,HUM,0.242954,-0.07081
20240201T153000,MLM,0.345226,0.044682
20240201T151500,EXC,0.378148,0.139001
20240202T154500,PCG,0.246134,0.181361
20240202T160000,KR,0.275049,0.207998
20240201T122200,IT,0.217566,0.05003
20240202T145700,VMC,0.210019,0.0
20240201T133800,HAL,0.120333,-0.222249
20240201T135156,DVN,0.08514,0.18247
20240209T161300,PEG,0.295633,0.336584
20240201T141700,ACGL,0.246736,-0.072874
20240201T164400,CTSH,0.30802,0.11213
20240201T082047,RCL,-0.024617,0.048343
20240201T123200,BKR,0.01693,0.121563
20240202T171500,ODFL,0.029434,0.01579
20240202T062044,GPN,0.225876,0.107738
20240201T124820,ROK,0.172357,-0.113337
20240201T131008,ED,0.148009,0.131967
20240201T180200,ADM,0.068362,0.069905
20240201T200023,RMD,0.160819,0.387251
20240201T141524,DD,0.162058,0.151396
20240204T154600,EA,-0.07242,0.076009
20240209T121100,PPG,0.166842,0.097563
20240201T144500,BIIB,0.102059,0.256522
20240201T143600,XEL,0.26002,0.05141
20240201T135503,TSCO,0.132834,0.12036
20240201T123800,WAB,0.342163,0.24492
20240201T140010,ON,0.215511,0.091654
20240201T061516,ANSS,0.315266,0.131257
20240202T191300,HIG,0.167373,0.028951
20240201T190021,EXR,0.160819,0.386606
20240201T150048,HSY,0.14098,0.00222
20240202T063500,FICO,0.230018,-0.033989
20240201T150047,EFX,0.1424,-0.002834
20240201T010000,EBAY,0.36917,0.136995
20240201T144500,AVB,0.124144,0.077867
20240202T134100,EIX,0.369412,0.456932
20240201T150055,MTD,0.133916,-0.024605
20240201T122200,WST,0.217566,0.05003
20240201T144800,CBRE,0.274569,0.079268
20240201T142200,WTW,0.249479,0.283581
20240201T131008,WEC,0.148009,0.131967
20240201T080000,CAH,0.372571,0.0
20240201T113335,DLTR,-0.116055,0.0
20240201T113000,DOV,0.208838,0.003996
20240201T103044,FITB,0.383788,0.2577
20240201T133320,ZBH,0.117231,0.070762
20240201T125200,PHM,0.178154,0.227282
20240201T103844,NVR,0.364257,0.244948
20240202T132000,HPQ,0.204653,0.158861
20240207T163800,GLW,0.070301,0.303816
20240201T111246,RJF,0.295032,0.081081
20240205T113700,WDC,0.103634,0.0
20240202T230000,TTWO,0.115657,-0.065969
20240209T003600,WY,0.16689,0.199598
20240201T040415,STT,0.137545,0.065946
20240207T195000,IRM,0.307358,-0.024383
20240201T150055,DTE,0.164154,0.070362
20240205T144507,ETR,0.278343,0.417399
20240201T103300,GPC,0.134328,0.104038
20240201T010021,ALGN,0.247651,0.107475
20240201T163000,GRMN,0.33402,0.0
20240201T153500,BALL,0.236557,-0.043345
20240202T062043,HUBB,0.286077,0.075963
20240201T120000,AXON,0.329649,0.132187
20240201T141500,IFF,0.326729,0.0
20240201T152600,PTC,0.158144,0.195943
20240201T123000,DECK,0.346696,0.335018
20240201T200001,CTRA,0.165281,0.070769
20240207T175300,SBAC,0.104924,0.171821
20240206T110000,NTAP,0.357675,0.183904
20240206T150033,ES,0.128557,-0.027034
20240206T080000,STLD,0.271537,0.0
20240205T135200,BAX,0.130776,0.215247
20240201T122200,STE,0.217566,0.05003
20240202T175100,MOH,0.187151,0.127383
20240216T171614,PPL,0.277509,0.522798
20240202T131200,FE,0.234623,0.0
20240201T140000,ILMN,0.212454,0.057067
20240201T141100,TYL,0.262247,0.106
20240201T112600,BRO,0.436227,0.723626
20240206T171011,AEE,0.318824,0.4906
20240201T080000,OMC,0.384119,0.58585
20240201T142700,DRI,0.297543,0.0
20240201T141524,WAT,0.076696,0.061416
20240202T133026,J,0.239316,0.083071
20240201T132600,RF,0.402254,0.281163
20240201T124007,CNP,0.148691,0.118048
20240201T113800,CLX,-0.021664,0.008328
20240201T153800,ARE,0.048297,0.00524
20240201T215221,HOLX,0.260137,0.572653
20240201T142500,AVY,0.222648,0.0
20240202T162100,VTR,-0.112818,-0.073708
20240202T061841,TDY,0.270356,0.425653
20240205T123000,COO,0.349313,0.033467
20240201T035546,TER,0.381547,0.148656
20240201T100000,CINF,0.165366,0.0
20240205T153600,DPZ,0.124209,0.0
20240201T115300,ATO,0.180675,0.154367
20240201T113000,CMS,0.282933,0.411129
20240201T161600,PFG,0.172219,0.0
20240201T123800,TSN,0.342163,0.24492
20240201T103842,NTRS,0.32693,0.195502
20240201T133000,TXT,0.323604,0.039534
20240201T172800,LH,0.245064,0.16363
20240201T151356,LVS,0.113492,0.049615
20240214T133537,EQT,0.081464,0.015363
20240201T104441,SWKS,0.196706,-0.022422
20240208T080000,STX,0.377374,0.0
20240201T050425,IEX,0.25154,0.043461
20240213T144100,EXPD,0.043081,0.079988
20240201T092200,NRG,0.150355,0.127223
20240203T112000,MRO,0.190482,0.118674
20240201T100000,LUV,0.072399,-0.154833
20240209T163044,FDS,0.160819,0.386606
20240201T144500,ESS,0.124144,0.077867
20240201T141700,EG,0.246736,-0.072874
20240201T150049,MAS,0.154882,0.044198
20240201T225020,VRSN,0.175507,0.283114
20240205T144527,PKG,0.262808,0.152121
20240205T135006,AKAM,0.3986,0.435552
20240201T010018,ZBRA,0.281208,0.072986
20240201T150056,K,0.105283,-0.015861
20240205T152952,CCL,0.081568,0.155051
20240201T150218,JBL,0.235549,0.469364
20240201T144500,MAA,0.124144,0.077867
20240202T062042,TRMB,0.278993,0.15934
20240201T062308,DGX,0.160201,0.128222
20240205T141613,BG,0.13191,0.086066
20240206T093521,CAG,0.343164,0.036407
20240201T111600,BBY,0.232465,0.195
20240223T162700,POOL,0.00478,-0.084844
20240202T183600,SNA,0.191184,0.147393
20240202T164011,NDSN,0.491203,0.583467
20240202T113000,VTRS,0.175484,0.061274
20240202T235800,L,0.333167,0.194599
20240201T110000,SWK,0.17786,0.037348
20240201T062649,KEY,0.220299,0.052959
20240201T125226,ALB,0.20751,0.08923
20240220T155300,HST,0.274264,0.096232
20240204T063247,DOC,0.333525,0.257729
20240201T135300,PNR,0.42606,0.34834
20240201T164900,WBA,0.021159,0.040846
20240201T160500,ROL,0.147533,0.121548
20240201T154100,RVTY,0.142574,0.130713
20240206T144800,LNT,0.25223,0.090283
20240201T144800,KIM,0.274569,0.079268
20240205T171200,JKHY,0.280893,0.060413
20240223T003502,EVRG,0.148379,0.0
20240201T114500,IP,0.156026,0.013804
20240209T125000,LKQ,0.168578,0.166928
20240201T150132,CRL,0.292985,0.164668
20240201T210500,GEN,0.163207,0.199301
20240205T150000,TAP,0.159818,0.178906
20240223T140200,AES,0.277648,0.0
20240207T173600,UDR,0.22428,0.192599
20240201T224502,EMN,0.155272,0.0
20240202T053600,MGM,0.137139,-0.056533
20240202T130600,NI,0.186093,0.0
20240201T135006,JNPR,0.395127,0.259278
20240202T110001,KMX,0.102879,0.181698
20240212T135212,FFIV,0.265224,0.205768
20240202T230016,CPT,0.199313,0.12028
20240201T135503,BBWI,0.132834,0.12036
20240201T110000,HRL,0.146791,0.199649
20240201T145300,UHS,0.21992,0.121557
20240201T113000,TECH,0.18972,0.029516
20240208T224625,APA,0.268236,0.492924
20240206T231513,MOS,0.18652,0.358869
20240205T142003,TFX,0.137057,0.0
20240205T165415,INCY,0.278018,0.46284
20240206T151400,REG,0.179153,0.162985
20240207T204520,HSIC,0.267332,0.155473
20240201T103028,WYNN,0.276815,0.207884
20240201T150100,TPR,0.193568,0.24231
20240202T133600,AIZ,0.187463,-0.073316
20240207T044800,CPB,0.30384,0.006001
20240228T171500,MTCH,0.136536,0.015179
20240201T175527,BXP,-0.216798,-0.159142
20240217T070045,PNW,0.263243,0.077086
20240201T175239,HAS,-0.068189,0.037345
20240201T123000,BWA,0.27086,0.0
20240201T143505,MKTX,0.18711,0.24161
20240202T172600,FRT,0.405601,0.061653
20240206T102200,FMC,-0.067172,-0.237132
20240201T180100,RHI,0.176259,0.02485
20240201T144011,DVA,0.482424,0.54734
20240201T062649,BEN,0.281239,0.471626
20240201T002200,CMA,-0.083755,-0.002517
20240201T105311,IVZ,0.128645,0.128286
20240201T150051,RL,0.167715,0.220421
20240201T150050,GL,0.119445,-0.045423
20240201T150053,MHK,0.141148,0.03769
20240202T104901,BIO,0.287924,0.0
20240101T100600,AAPL,0.01223,0.102712
20240101T065841,NVDA,0.197051,0.092341
20240101T123000,AMZN,0.198975,0.225847
20240101T031732,GOOG,0.300803,0.195344
20240101T121500,LLY,0.270091,0.320178
20240102T120500,XOM,0.300099,-0.010266
20240101T050842,UNH,0.303804,0.167429
20240101T134006,PG,0.092978,-0.353996
20240101T094600,JNJ,0.156823,-0.094691
20240101T111700,HD,0.341417,0.006707
20240101T140000,COST,0.412007,0.130477
20240101T112006,CVX,0.235866,0.208908
20240101T101700,BAC,0.151066,0.101498
20240101T100000,WMT,0.140688,0.052682
20240101T142500,AMD,0.292847,0.459588
20240101T010018,NFLX,0.026382,0.0
20240101T053000,PEP,0.292684,0.0
20240101T094600,KO,0.156823,-0.094691
20240102T140000,TMO,0.190534,0.083224
20240101T140010,ADBE,0.210577,0.135355
20240101T101300,WFC,0.237965,0.058175
20240103T231519,LIN,0.158427,0.142197
20240101T090000,DIS,0.087935,0.241921
20240102T160652,MCD,-0.286357,-0.339734
20240101T112005,CSCO,0.30228,0.117011
20240101T104200,ACN,0.188681,0.018095
20240103T104800,ORCL,0.318808,0.043902
20240101T133004,ABT,0.172591,0.288933
20240101T092056,QCOM,0.084839,0.042407
20240103T184537,INTU,0.192061,0.255667
20240102T170000,GE,0.190671,0.052539
20240101T135007,CAT,0.3776,0.424188
20240102T120000,AMAT,0.238357,-0.133018
20240101T065613,VZ,0.246801,0.058098
20240102T140000,DHR,0.190534,0.083224
20240103T100500,TXN,0.06025,0.085435
20240102T105740,COP,0.230565,0.102092
20240105T110300,IBM,0.129278,0.074141
20240102T191512,UNP,-0.098302,-0.113944
20240101T111700,AMGN,0.341417,0.006707
20240102T113800,PFE,-0.051409,0.0
20240101T031934,GS,-0.03668,-0.052496
20240101T100600,NEE,0.01223,0.102712
20240101T094600,INTC,0.156823,-0.094691
20240101T144007,AXP,0.385149,0.286911
20240103T140900,RTX,0.287172,0.328064
20240101T031934,SPGI,-0.03668,-0.052496
20240102T131512,ISRG,0.259737,0.110774
20240103T112007,ETN,0.124233,0.070052
20240101T170005,HON,0.291965,0.321131
20240101T112006,MU,0.258255,0.068311
20240101T050842,ELV,0.303804,0.167429
20240101T144008,BKNG,0.265047,0.304552
20240103T180000,PGR,0.089749,0.143699
20240102T120000,LRCX,0.238357,-0.133018
20240101T112005,T,0.30228,0.117011
20240101T020029,C,0.437942,0.307394
20240101T062045,MS,0.262463,0.193485
20240101T120000,NKE,0.156002,0.091308
20240102T171000,SYK,0.23334,0.097986
20240101T072843,SCHW,0.324092,0.216951
20240103T180018,TJX,0.160819,0.386944
20240101T164009,BSX,0.487561,0.579536
20240102T122500,UPS,0.031715,-0.274964
20240101T011227,BLK,0.124045,0.06723
20240102T171000,MDT,0.23334,0.097986
20240101T144007,CI,0.440059,0.219087
20240102T222400,DE,0.112546,-0.006683
20240101T115000,VRTX,0.196612,0.009226
20240103T120000,ADI,0.2744,0.062021
20240101T100000,SBUX,0.140688,0.052682
20240104T150700,ADP,0.042412,-0.001302
20240101T121700,CB,0.163577,0.055672
20240102T100000,LMT,0.21935,0.056936
20240101T111700,PLD,0.341417,0.006707
20240103T193025,KLAC,0.160819,0.387251
20240101T131101,BA,0.208632,0.289818
20240101T135006,MDLZ,0.41669,0.443038
20240102T035407,FI,0.163499,0.117898
20240103T083000,REGN,0.141925,0.2259
20240101T142126,BMY,0.090562,0.086994
20240101T050842,CVS,0.303804,0.167429
20240103T135006,SNPS,0.377427,0.296767
20240102T060000,GILD,0.228084,0.364126
20240101T111700,AMT,0.341417,0.006707
20240101T112007,SO,0.145669,0.044055
20240102T112007,EOG,0.330757,0.128059
20240101T062243,WM,0.198084,0.412109
20240102T131800,CDNS,0.328124,0.089668
20240101T171100,MO,0.12021,0.187999
20240101T164008,TGT,0.48377,0.550335
20240102T044206,CME,0.104901,0.0
20240101T112007,DUK,0.145669,0.044055
